words,pos,chunk,labels,sentence_id
),_,O,O,2116
instrument,_,O,O,2116
to,_,O,O,2116
measure,_,O,O,2116
students,_,O,O,2116
’,_,O,O,2116
CMD,_,O,B-THE,2116
.,_,O,O,2116
Analysis,_,O,O,2116
of,_,O,O,2116
DIT,_,O,I-THE,2116
=-,_,O,O,2116
2,_,O,O,2116
gain,_,O,O,2116
scores,_,O,O,2116
did,_,O,O,2116
show,_,O,O,2116
a,_,O,O,2116
significant,_,O,O,2116
improvement,_,O,O,2116
in,_,O,O,2116
subjects,_,O,O,2116
’,_,O,O,2116
personal,_,O,B-THE,2116
interest,_,O,I-THE,2116
scores,_,O,I-THE,2116
and,_,O,O,2116
a,_,O,O,2116
significant,_,O,O,2116
improvement,_,O,O,2116
in,_,O,O,2116
an,_,O,O,2116
overall,_,O,O,2116
measure,_,O,O,2116
of,_,O,O,2116
CMD,_,O,B-THE,2116
",",_,O,O,2116
the,_,O,O,2116
DIT,_,O,B-THE,2116
N2,_,O,O,2116
index,_,O,O,2116
",",_,O,O,2116
whereas,_,O,O,2116
their,_,O,O,2116
DIT,_,O,B-THE,2116
=-,_,O,O,2116
2,_,O,O,2116
post-conventional,_,O,O,2116
scores,_,O,O,2116
did,_,O,O,2116
not,_,O,O,2116
improve,_,O,O,2116
significantly,_,O,O,2116
.,_,O,O,2116
This,_,O,O,2116
research,_,O,O,2116
supports,_,O,O,2116
the,_,O,O,2116
proposition,_,O,O,2116
that,_,O,O,2116
the,_,O,O,2116
concepts,_,O,O,2116
contained,_,O,O,2116
in,_,O,O,2116
Smithian,_,O,B-THE,2116
virtue,_,O,I-THE,2116
ethics,_,O,I-THE,2116
can,_,O,O,2116
contribute,_,O,O,2116
to,_,O,O,2116
an,_,O,O,2116
effective,_,O,O,2116
accounting,_,O,B-THE,2116
ethics,_,O,I-THE,2116
education,_,O,I-THE,2116
intervention,_,O,I-THE,2116
.,_,O,O,2116
However,_,O,O,2116
",",_,O,O,2116
further,_,O,O,2116
research,_,O,O,2116
is,_,O,O,2116
required,_,O,O,2116
to,_,O,O,2116
determine,_,O,O,2116
what,_,O,O,2116
concepts,_,O,O,2116
should,_,O,O,2116
be,_,O,O,2116
included,_,O,O,2116
to,_,O,O,2116
improve,_,O,O,2116
accounting,_,O,B-THE,2116
students,_,O,I-THE,2116
’,_,O,I-THE,2116
post-conventional,_,O,I-THE,2116
moral,_,O,I-THE,2116
reasoning,_,O,I-THE,2116
.,_,O,O,2116
©,_,O,O,2116
2015,_,O,O,2116
",",_,O,O,2116
Springer,_,O,O,2116
Science,_,O,O,2116
=+,_,O,O,2116
Business,_,O,O,2116
Media,_,O,O,2116
Dordrecht,_,O,O,2116
.,_,O,O,2116
The,_,O,O,2117
aim,_,O,O,2117
of,_,O,O,2117
this,_,O,O,2117
research,_,O,O,2117
is,_,O,O,2117
to,_,O,O,2117
develop,_,O,O,2117
and,_,O,O,2117
validate,_,O,O,2117
a,_,O,O,2117
measurement,_,O,O,2117
scale,_,O,O,2117
for,_,O,O,2117
consumer,_,O,O,2117
’,_,O,O,2117
s,_,O,O,2117
perceptions,_,O,O,2117
of,_,O,O,2117
corporate,_,O,B-THE,2117
social,_,O,I-THE,2117
responsibility,_,O,I-THE,2117
(,_,O,I-THE,2117
CSRConsPerScale,_,O,I-THE,2117
),_,O,I-THE,2117
using,_,O,O,2117
the,_,O,O,2117
three-dimensional,_,O,O,2117
social,_,O,B-THE,2117
",",_,O,O,2117
environmental,_,O,B-THE,2117
and,_,O,O,2117
economic,_,O,B-THE,2117
conceptual,_,O,I-THE,2117
approach,_,O,I-THE,2117
as,_,O,O,2117
a,_,O,O,2117
theoretical,_,O,O,2117
basis,_,O,O,2117
.,_,O,O,2117
Based,_,O,O,2117
on,_,O,O,2117
the,_,O,O,2117
stages,_,O,O,2117
of,_,O,O,2117
measurement,_,O,B-THE,2117
scale,_,O,I-THE,2117
creation,_,O,I-THE,2117
and,_,O,I-THE,2117
validation,_,O,I-THE,2117
suggested,_,O,O,2117
by,_,O,O,2117
DeVellis,_,O,B-THE,2117
(,_,O,O,2117
Scale,_,O,O,2117
development,_,O,O,2117
:,_,O,O,2117
theory,_,O,O,2117
and,_,O,O,2117
applications,_,O,O,2117
",",_,O,O,2117
1991,_,O,O,2117
),_,O,O,2117
and,_,O,O,2117
supported,_,O,O,2117
by,_,O,O,2117
Churchill,_,O,O,2117
Jr,_,O,O,2117
.,_,O,O,2117
’,_,O,O,2117
s,_,O,O,2117
(,_,O,O,2117
J,_,O,O,2117
Mark,_,O,O,2117
Res,_,O,O,2117
16,_,O,O,2117
(,_,O,O,2117
1,_,O,O,2117
),_,O,O,2117
:,_,O,O,2117
64,_,O,O,2117
–,_,O,O,2117
73,_,O,O,2117
",",_,O,O,2117
1979,_,O,O,2117
),_,O,O,2117
suggestions,_,O,O,2117
",",_,O,O,2117
five,_,O,O,2117
different,_,O,O,2117
empirical,_,O,O,2117
studies,_,O,O,2117
are,_,O,O,2117
developed,_,O,O,2117
expressly,_,O,O,2117
and,_,O,O,2117
applied,_,O,O,2117
to,_,O,O,2117
consumers,_,O,O,2117
of,_,O,O,2117
tourist,_,O,B-THE,2117
services,_,O,I-THE,2117
.,_,O,O,2117
This,_,O,O,2117
research,_,O,O,2117
involves,_,O,O,2117
1147,_,O,O,2117
real,_,O,O,2117
tourists,_,O,O,2117
from,_,O,O,2117
24,_,O,O,2117
countries,_,O,O,2117
in,_,O,O,2117
two,_,O,O,2117
different,_,O,O,2117
cultural,_,O,B-THE,2117
and,_,O,I-THE,2117
geographical,_,O,I-THE,2117
contexts,_,O,I-THE,2117
.,_,O,O,2117
A,_,O,O,2117
three-dimensional,_,O,O,2117
18,_,O,O,2117
=-,_,O,O,2117
item,_,O,O,2117
scale,_,O,O,2117
is,_,O,O,2117
proposed,_,O,O,2117
for,_,O,O,2117
measuring,_,O,O,2117
consumer,_,O,B-THE,2117
perceptions,_,O,I-THE,2117
of,_,O,O,2117
corporate,_,O,B-THE,2117
social,_,O,I-THE,2117
",",_,O,O,2117
environmental,_,O,B-THE,2117
and,_,O,O,2117
economic,_,O,B-THE,2117
responsibilities,_,O,I-THE,2117
.,_,O,O,2117
This,_,O,O,2117
paper,_,O,O,2117
presents,_,O,O,2117
the,_,O,O,2117
complete,_,O,O,2117
development,_,O,O,2117
of,_,O,O,2117
the,_,O,O,2117
scale,_,O,O,2117
",",_,O,O,2117
as,_,O,O,2117
well,_,O,O,2117
as,_,O,O,2117
the,_,O,O,2117
implications,_,O,O,2117
and,_,O,O,2117
limitations,_,O,O,2117
of,_,O,O,2117
the,_,O,O,2117
main,_,O,O,2117
findings,_,O,O,2117
and,_,O,O,2117
the,_,O,O,2117
managerial,_,O,O,2117
implications,_,O,O,2117
.,_,O,O,2117
©,_,O,O,2117
2015,_,O,O,2117
",",_,O,O,2117
Springer,_,O,O,2117
Science,_,O,O,2117
=+,_,O,O,2117
Business,_,O,O,2117
Media,_,O,O,2117
Dordrecht,_,O,O,2117
.,_,O,O,2117
Despite,_,O,O,2118
universal,_,O,O,2118
agreement,_,O,O,2118
that,_,O,O,2118
corruption,_,O,B-THE,2118
is,_,O,O,2118
norm-deviant,_,O,O,2118
",",_,O,O,2118
the,_,O,O,2118
criteria,_,O,O,2118
required,_,O,O,2118
to,_,O,O,2118
ascertain,_,O,O,2118
deviance,_,O,O,2118
remain,_,O,O,2118
elusive,_,O,O,2118
.,_,O,O,2118
The,_,O,O,2118
problem,_,O,O,2118
is,_,O,O,2118
even,_,O,O,2118
more,_,O,O,2118
pronounced,_,O,O,2118
for,_,O,O,2118
organizational,_,O,B-THE,2118
corruption,_,O,I-THE,2118
",",_,O,O,2118
not,_,O,O,2118
least,_,O,O,2118
because,_,O,O,2118
the,_,O,O,2118
construct,_,O,O,2118
remains,_,O,O,2118
somewhat,_,O,O,2118
ambiguous,_,O,O,2118
and,_,O,O,2118
is,_,O,O,2118
often,_,O,O,2118
conflated,_,O,O,2118
with,_,O,O,2118
proximate,_,O,B-THE,2118
management,_,O,I-THE,2118
constructs,_,O,I-THE,2118
like,_,O,O,2118
antisocial,_,O,B-THE,2118
or,_,O,O,2118
unethical,_,O,B-THE,2118
organizational,_,O,I-THE,2118
behavior,_,O,I-THE,2118
.,_,O,O,2118
In,_,O,O,2118
this,_,O,O,2118
article,_,O,O,2118
",",_,O,O,2118
I,_,O,O,2118
identify,_,O,O,2118
the,_,O,O,2118
suitable,_,O,O,2118
criteria,_,O,O,2118
for,_,O,O,2118
the,_,O,O,2118
determination,_,O,O,2118
of,_,O,O,2118
deviance,_,O,B-THE,2118
in,_,O,I-THE,2118
organizational,_,O,I-THE,2118
corruption,_,O,I-THE,2118
and,_,O,O,2118
determine,_,O,O,2118
whether,_,O,O,2118
it,_,O,O,2118
is,_,O,O,2118
",",_,O,O,2118
indeed,_,O,O,2118
",",_,O,O,2118
antisocial,_,O,B-THE,2118
or,_,O,O,2118
unethical,_,O,B-THE,2118
.,_,O,O,2118
In,_,O,O,2118
order,_,O,O,2118
to,_,O,O,2118
minimize,_,O,O,2118
ambiguity,_,O,O,2118
",",_,O,O,2118
I,_,O,O,2118
first,_,O,O,2118
limit,_,O,O,2118
the,_,O,O,2118
scope,_,O,O,2118
of,_,O,O,2118
organizational,_,O,B-THE,2118
corruption,_,O,I-THE,2118
to,_,O,O,2118
corruption,_,O,O,2118
within,_,O,O,2118
",",_,O,O,2118
rather,_,O,O,2118
than,_,O,O,2118
by,_,O,O,2118
",",_,O,O,2118
organizations,_,O,O,2118
",",_,O,O,2118
which,_,O,O,2118
is,_,O,O,2118
most,_,O,O,2118
conceptually,_,O,O,2118
challenging,_,O,O,2118
insofar,_,O,O,2118
as,_,O,O,2118
the,_,O,O,2118
aforementioned,_,O,O,2118
questions,_,O,O,2118
are,_,O,O,2118
concerned,_,O,O,2118
.,_,O,O,2118
I,_,O,O,2118
then,_,O,O,2118
conclude,_,O,O,2118
that,_,O,O,2118
organizational,_,O,B-THE,2118
corruption,_,O,I-THE,2118
should,_,O,O,2118
be,_,O,O,2118
specified,_,O,O,2118
solely,_,O,O,2118
with,_,O,O,2118
respect,_,O,O,2118
to,_,O,O,2118
the,_,O,O,2118
focal,_,O,B-THE,2118
organization,_,O,I-THE,2118
’,_,O,I-THE,2118
s,_,O,I-THE,2118
normative,_,O,I-THE,2118
framework,_,O,I-THE,2118
;,_,O,O,2118
it,_,O,O,2118
is,_,O,O,2118
anti-organizational,_,O,B-THE,2118
rather,_,O,O,2118
than,_,O,O,2118
antisocial,_,O,B-THE,2118
.,_,O,O,2118
Higher,_,O,O,2118
level,_,O,O,2118
normative,_,O,O,2118
prescriptions,_,O,O,2118
that,_,O,O,2118
arise,_,O,O,2118
from,_,O,O,2118
the,_,O,O,2118
organization,_,O,O,2118
’,_,O,O,2118
s,_,O,O,2118
embedding,_,O,O,2118
within,_,O,O,2118
its,_,O,O,2118
social,_,O,O,2118
context,_,O,O,2118
remain,_,O,O,2118
relevant,_,O,O,2118
",",_,O,O,2118
but,_,O,O,2118
only,_,O,O,2118
insofar,_,O,O,2118
as,_,O,O,2118
they,_,O,O,2118
are,_,O,O,2118
incorporated,_,O,O,2118
within,_,O,O,2118
the,_,O,O,2118
organization,_,O,O,2118
’,_,O,O,2118
s,_,O,O,2118
normative,_,O,B-THE,2118
framework,_,O,I-THE,2118
.,_,O,O,2118
Moreover,_,O,O,2118
",",_,O,O,2118
I,_,O,O,2118
argue,_,O,O,2118
that,_,O,O,2118
organizational,_,O,B-THE,2118
corruption,_,O,I-THE,2118
is,_,O,O,2118
not,_,O,O,2118
necessarily,_,O,O,2118
unethical,_,O,B-THE,2118
",",_,O,O,2118
since,_,O,O,2118
the,_,O,O,2118
moral,_,O,O,2118
evaluation,_,O,O,2118
of,_,O,O,2118
an,_,O,O,2118
organizational,_,O,B-THE,2118
act,_,O,I-THE,2118
is,_,O,O,2118
",",_,O,O,2118
in,_,O,O,2118
principle,_,O,O,2118
",",_,O,O,2118
distinct,_,O,O,2118
from,_,O,O,2118
the,_,O,O,2118
determination,_,O,O,2118
of,_,O,O,2118
its,_,O,O,2118
deviance,_,O,O,2118
to,_,O,O,2118
organizational,_,O,B-THE,2118
norms,_,O,I-THE,2118
.,_,O,O,2118
©,_,O,O,2118
2015,_,O,O,2118
",",_,O,O,2118
Springer,_,O,O,2118
Science,_,O,O,2118
=+,_,O,O,2118
Business,_,O,O,2118
Media,_,O,O,2118
Dordrecht,_,O,O,2118
.,_,O,O,2118
We,_,O,O,2119
report,_,O,O,2119
the,_,O,O,2119
results,_,O,O,2119
of,_,O,O,2119
an,_,O,O,2119
experiment,_,O,O,2119
designed,_,O,O,2119
to,_,O,O,2119
determine,_,O,O,2119
the,_,O,O,2119
effects,_,O,O,2119
of,_,O,O,2119
psychological,_,O,B-THE,2119
proximity—proxied,_,O,I-THE,2119
by,_,O,O,2119
awareness,_,O,B-THE,2119
of,_,O,I-THE,2119
pain,_,O,I-THE,2119
(,_,O,I-THE,2119
empathy,_,O,I-THE,2119
),_,O,I-THE,2119
and,_,O,O,2119
friendship—on,_,O,B-THE,2119
moral,_,O,I-THE,2119
reasoning,_,O,I-THE,2119
.,_,O,O,2119
Our,_,O,O,2119
study,_,O,O,2119
tests,_,O,O,2119
the,_,O,O,2119
hypotheses,_,O,O,2119
that,_,O,O,2119
a,_,O,O,2119
moral,_,O,B-THE,2119
agent,_,O,I-THE,2119
’,_,O,O,2119
s,_,O,O,2119
emphasis,_,O,O,2119
on,_,O,O,2119
justice,_,O,B-THE,2119
decreases,_,O,O,2119
with,_,O,O,2119
proximity,_,O,B-THE,2119
",",_,O,O,2119
while,_,O,O,2119
his,_,O,O,2119
/,_,O,O,2119
her,_,O,O,2119
emphasis,_,O,O,2119
on,_,O,O,2119
care,_,O,B-THE,2119
increases,_,O,O,2119
.,_,O,O,2119
Our,_,O,O,2119
study,_,O,O,2119
further,_,O,O,2119
examines,_,O,O,2119
how,_,O,O,2119
personality,_,O,B-THE,2119
",",_,O,O,2119
gender,_,O,B-THE,2119
",",_,O,O,2119
and,_,O,O,2119
managerial,_,O,B-THE,2119
status,_,O,I-THE,2119
affect,_,O,O,2119
the,_,O,O,2119
importance,_,O,O,2119
of,_,O,O,2119
care,_,O,B-THE,2119
and,_,O,O,2119
justice,_,O,B-THE,2119
in,_,O,O,2119
moral,_,O,B-THE,2119
reasoning,_,O,I-THE,2119
.,_,O,O,2119
We,_,O,O,2119
find,_,O,O,2119
support,_,O,O,2119
for,_,O,O,2119
the,_,O,O,2119
main,_,O,O,2119
hypotheses,_,O,O,2119
.,_,O,O,2119
We,_,O,O,2119
also,_,O,O,2119
find,_,O,O,2119
that,_,O,O,2119
care,_,O,O,2119
should,_,O,O,2119
be,_,O,O,2119
split,_,O,O,2119
into,_,O,O,2119
two,_,O,O,2119
components,_,O,O,2119
",",_,O,O,2119
one,_,O,O,2119
related,_,O,O,2119
to,_,O,O,2119
protection,_,O,B-THE,2119
(,_,O,O,2119
or,_,O,O,2119
compassion,_,O,B-THE,2119
),_,O,O,2119
and,_,O,O,2119
the,_,O,O,2119
other,_,O,O,2119
to,_,O,O,2119
the,_,O,O,2119
preservation,_,O,B-THE,2119
of,_,O,I-THE,2119
relationships,_,O,I-THE,2119
.,_,O,O,2119
Although,_,O,O,2119
gender,_,O,B-THE,2119
does,_,O,O,2119
not,_,O,O,2119
affect,_,O,O,2119
moral,_,O,B-THE,2119
reasoning,_,O,I-THE,2119
directly,_,O,O,2119
",",_,O,O,2119
we,_,O,O,2119
find,_,O,O,2119
that,_,O,O,2119
it,_,O,O,2119
does,_,O,O,2119
so,_,O,O,2119
indirectly,_,O,O,2119
via,_,O,O,2119
personality,_,O,B-THE,2119
",",_,O,O,2119
controlling,_,O,O,2119
for,_,O,O,2119
age,_,O,B-THE,2119
",",_,O,O,2119
professional,_,O,B-THE,2119
status,_,O,I-THE,2119
",",_,O,O,2119
and,_,O,O,2119
professional,_,O,B-THE,2119
background,_,O,I-THE,2119
.,_,O,O,2119
We,_,O,O,2119
do,_,O,O,2119
not,_,O,O,2119
find,_,O,O,2119
a,_,O,O,2119
significant,_,O,O,2119
effect,_,O,O,2119
of,_,O,O,2119
managerial,_,O,B-THE,2119
status,_,O,I-THE,2119
on,_,O,O,2119
ethics,_,O,B-THE,2119
of,_,O,I-THE,2119
justice,_,O,I-THE,2119
",",_,O,O,2119
but,_,O,O,2119
do,_,O,O,2119
find,_,O,O,2119
that,_,O,O,2119
holding,_,O,O,2119
a,_,O,O,2119
managerial,_,O,B-THE,2119
position,_,O,I-THE,2119
has,_,O,O,2119
a,_,O,O,2119
negative,_,O,O,2119
impact,_,O,O,2119
on,_,O,O,2119
ethics,_,O,B-THE,2119
of,_,O,I-THE,2119
care,_,O,I-THE,2119
.,_,O,O,2119
Regarding,_,O,O,2119
personality,_,O,B-THE,2119
",",_,O,O,2119
we,_,O,O,2119
detect,_,O,O,2119
significant,_,O,O,2119
positive,_,O,O,2119
effects,_,O,O,2119
of,_,O,O,2119
conscientiousness,_,O,B-THE,2119
on,_,O,O,2119
ethics,_,O,B-THE,2119
of,_,O,O,2119
justice,_,O,B-THE,2119
and,_,O,O,2119
of,_,O,O,2119
neuroticism,_,O,B-THE,2119
on,_,O,O,2119
ethics,_,O,O,2119
of,_,O,O,2119
care,_,O,O,2119
.,_,O,O,2119
©,_,O,O,2119
2015,_,O,O,2119
",",_,O,O,2119
Springer,_,O,O,2119
Science,_,O,O,2119
=+,_,O,O,2119
Business,_,O,O,2119
Media,_,O,O,2119
Dordrecht,_,O,O,2119
.,_,O,O,2119
Employers,_,O,O,2120
’,_,O,O,2120
access,_,O,O,2120
to,_,O,O,2120
and,_,O,O,2120
use,_,O,O,2120
of,_,O,O,2120
criminal,_,O,B-THE,2120
records,_,O,I-THE,2120
as,_,O,O,2120
a,_,O,O,2120
selection,_,O,B-THE,2120
mechanism,_,O,I-THE,2120
in,_,O,O,2120
the,_,O,O,2120
labor,_,O,B-THE,2120
market,_,O,I-THE,2120
makes,_,O,O,2120
it,_,O,O,2120
far,_,O,O,2120
more,_,O,O,2120
difficult,_,O,O,2120
for,_,O,O,2120
ex-offenders,_,O,B-THE,2120
to,_,O,O,2120
find,_,O,O,2120
jobs,_,O,B-THE,2120
",",_,O,O,2120
especially,_,O,O,2120
regular,_,O,B-THE,2120
",",_,O,O,2120
well-paid,_,O,B-THE,2120
jobs,_,O,I-THE,2120
",",_,O,O,2120
than,_,O,O,2120
those,_,O,O,2120
without,_,O,O,2120
criminal,_,O,B-THE,2120
convictions,_,O,I-THE,2120
.,_,O,O,2120
The,_,O,O,2120
paper,_,O,O,2120
asks,_,O,O,2120
whether,_,O,O,2120
there,_,O,O,2120
is,_,O,O,2120
anything,_,O,O,2120
morally,_,O,B-THE,2120
problematic,_,O,I-THE,2120
about,_,O,O,2120
this,_,O,O,2120
practice,_,O,O,2120
.,_,O,O,2120
The,_,O,O,2120
aims,_,O,O,2120
of,_,O,O,2120
the,_,O,O,2120
paper,_,O,O,2120
are,_,O,O,2120
twofold,_,O,O,2120
.,_,O,O,2120
First,_,O,O,2120
",",_,O,O,2120
arguments,_,O,O,2120
based,_,O,O,2120
on,_,O,O,2120
premises,_,O,O,2120
of,_,O,O,2120
wrongful,_,O,B-THE,2120
discrimination,_,O,I-THE,2120
against,_,O,O,2120
the,_,O,O,2120
current,_,O,O,2120
",",_,O,O,2120
commonest,_,O,O,2120
use,_,O,O,2120
of,_,O,O,2120
criminal,_,O,B-THE,2120
records,_,O,I-THE,2120
are,_,O,O,2120
critically,_,O,O,2120
discussed,_,O,O,2120
.,_,O,O,2120
It,_,O,O,2120
is,_,O,O,2120
argued,_,O,O,2120
that,_,O,O,2120
employers,_,O,O,2120
do,_,O,O,2120
not,_,O,O,2120
necessarily,_,O,O,2120
engage,_,O,O,2120
in,_,O,O,2120
morally,_,O,B-THE,2120
wrongful,_,O,I-THE,2120
discrimination,_,O,I-THE,2120
against,_,O,O,2120
job,_,O,O,2120
applicants,_,O,O,2120
when,_,O,O,2120
they,_,O,O,2120
use,_,O,O,2120
criminal,_,O,B-THE,2120
records,_,O,I-THE,2120
in,_,O,O,2120
recruitment,_,O,B-THE,2120
screening,_,O,I-THE,2120
",",_,O,O,2120
but,_,O,O,2120
it,_,O,O,2120
is,_,O,O,2120
also,_,O,O,2120
argued,_,O,O,2120
that,_,O,O,2120
ex-offenders,_,O,B-THE,2120
who,_,O,O,2120
apply,_,O,O,2120
for,_,O,O,2120
jobs,_,O,O,2120
are,_,O,O,2120
subject,_,O,O,2120
to,_,O,O,2120
what,_,O,O,2120
can,_,O,O,2120
be,_,O,O,2120
called,_,O,O,2120
“,_,O,O,2120
structural,_,O,B-THE,2120
and,_,O,I-THE,2120
morally,_,O,I-THE,2120
wrongful,_,O,I-THE,2120
discrimination,_,O,I-THE,2120
”,_,O,O,2120
when,_,O,O,2120
laws,_,O,O,2120
allow,_,O,O,2120
employers,_,O,O,2120
to,_,O,O,2120
request,_,O,O,2120
(,_,O,O,2120
or,_,O,O,2120
directly,_,O,O,2120
access,_,O,O,2120
),_,O,O,2120
a,_,O,O,2120
job,_,O,O,2120
applicant,_,O,O,2120
’,_,O,O,2120
s,_,O,O,2120
full,_,O,O,2120
criminal,_,O,B-THE,2120
record,_,O,I-THE,2120
.,_,O,O,2120
Second,_,O,O,2120
",",_,O,O,2120
preliminary,_,O,B-THE,2120
proposals,_,O,I-THE,2120
on,_,O,O,2120
how,_,O,O,2120
criminal,_,O,B-THE,2120
records,_,O,I-THE,2120
can,_,O,O,2120
be,_,O,O,2120
used,_,O,O,2120
by,_,O,O,2120
employers,_,O,O,2120
in,_,O,O,2120
a,_,O,O,2120
way,_,O,O,2120
that,_,O,O,2120
avoids,_,O,O,2120
wrongful,_,O,B-THE,2120
structural,_,O,I-THE,2120
discrimination,_,O,I-THE,2120
of,_,O,O,2120
ex-offenders,_,O,B-THE,2120
will,_,O,O,2120
be,_,O,O,2120
presented,_,O,O,2120
and,_,O,O,2120
critically,_,O,O,2120
assessed,_,O,O,2120
.,_,O,O,2120
I,_,O,O,2120
suggest,_,O,O,2120
that,_,O,O,2120
it,_,O,O,2120
should,_,O,O,2120
be,_,O,O,2120
lawful,_,O,O,2120
for,_,O,O,2120
an,_,O,O,2120
employer,_,O,O,2120
to,_,O,O,2120
access,_,O,O,2120
an,_,O,O,2120
applicant,_,O,O,2120
’,_,O,O,2120
s,_,O,O,2120
criminal,_,O,B-THE,2120
records,_,O,I-THE,2120
only,_,O,O,2120
where,_,O,O,2120
there,_,O,O,2120
is,_,O,O,2120
a,_,O,O,2120
relevant,_,O,O,2120
and,_,O,O,2120
special,_,O,O,2120
match,_,O,O,2120
or,_,O,O,2120
link,_,O,O,2120
between,_,O,O,2120
the,_,O,O,2120
crime,_,O,O,2120
on,_,O,O,2120
the,_,O,O,2120
records,_,O,O,2120
and,_,O,O,2120
the,_,O,O,2120
job,_,O,O,2120
being,_,O,O,2120
applied,_,O,O,2120
for,_,O,O,2120
and,_,O,O,2120
the,_,O,O,2120
crime,_,O,O,2120
is,_,O,O,2120
serious,_,O,O,2120
.,_,O,O,2120
This,_,O,O,2120
proposal,_,O,O,2120
is,_,O,O,2120
defended,_,O,O,2120
against,_,O,O,2120
two,_,O,O,2120
objections,_,O,O,2120
",",_,O,O,2120
one,_,O,O,2120
based,_,O,O,2120
on,_,O,O,2120
concerns,_,O,O,2120
about,_,O,O,2120
crime,_,O,O,2120
prevention,_,O,O,2120
and,_,O,O,2120
the,_,O,O,2120
other,_,O,O,2120
based,_,O,O,2120
on,_,O,O,2120
the,_,O,O,2120
employer,_,O,O,2120
’,_,O,O,2120
s,_,O,O,2120
interest,_,O,O,2120
in,_,O,O,2120
knowing,_,O,O,2120
whom,_,O,O,2120
not,_,O,O,2120
to,_,O,O,2120
hire,_,O,O,2120
.,_,O,O,2120
©,_,O,O,2120
2015,_,O,O,2120
",",_,O,O,2120
Springer,_,O,O,2120
Science,_,O,O,2120
=+,_,O,O,2120
Business,_,O,O,2120
Media,_,O,O,2120
Dordrecht,_,O,O,2120
.,_,O,O,2120
[,_,O,O,2121
No,_,O,O,2121
abstract,_,O,O,2121
available,_,O,O,2121
],_,O,O,2121
Our,_,O,O,2122
literature,_,O,O,2122
review,_,O,O,2122
reveals,_,O,O,2122
a,_,O,O,2122
call,_,O,O,2122
for,_,O,O,2122
changes,_,O,O,2122
in,_,O,O,2122
business,_,O,B-THE,2122
education,_,O,I-THE,2122
to,_,O,O,2122
encourage,_,O,O,2122
responsible,_,O,B-THE,2122
management,_,O,I-THE,2122
.,_,O,O,2122
The,_,O,O,2122
Principles,_,O,O,2122
for,_,O,O,2122
Responsible,_,O,B-THE,2122
Management,_,O,I-THE,2122
Education,_,O,I-THE,2122
were,_,O,O,2122
developed,_,O,O,2122
in,_,O,O,2122
2007,_,O,O,2122
under,_,O,O,2122
the,_,O,O,2122
coordination,_,O,O,2122
of,_,O,O,2122
the,_,O,O,2122
United,_,O,B-THE,2122
Nations,_,O,I-THE,2122
Global,_,O,I-THE,2122
Compact,_,O,I-THE,2122
",",_,O,O,2122
AACSB,_,O,B-THE,2122
International,_,O,I-THE,2122
",",_,O,O,2122
and,_,O,O,2122
other,_,O,O,2122
leading,_,O,O,2122
academic,_,O,O,2122
institutions,_,O,O,2122
for,_,O,O,2122
the,_,O,O,2122
purpose,_,O,O,2122
of,_,O,O,2122
promoting,_,O,O,2122
responsible,_,O,B-THE,2122
management,_,O,I-THE,2122
in,_,O,O,2122
education,_,O,O,2122
.,_,O,O,2122
Literature,_,O,O,2122
review,_,O,O,2122
shows,_,O,O,2122
that,_,O,O,2122
responsible,_,O,B-THE,2122
management,_,O,I-THE,2122
as,_,O,O,2122
such,_,O,O,2122
remains,_,O,O,2122
undefined,_,O,O,2122
.,_,O,O,2122
This,_,O,O,2122
gap,_,O,O,2122
in,_,O,O,2122
literature,_,O,O,2122
leads,_,O,O,2122
potentially,_,O,O,2122
to,_,O,O,2122
an,_,O,O,2122
absence,_,O,O,2122
of,_,O,O,2122
clarity,_,O,O,2122
in,_,O,O,2122
research,_,O,O,2122
",",_,O,O,2122
education,_,O,O,2122
",",_,O,O,2122
and,_,O,O,2122
management,_,O,O,2122
",",_,O,O,2122
regarding,_,O,O,2122
responsible,_,O,O,2122
management,_,O,O,2122
among,_,O,O,2122
scholars,_,O,O,2122
and,_,O,O,2122
practitioners,_,O,O,2122
.,_,O,O,2122
The,_,O,O,2122
aim,_,O,O,2122
of,_,O,O,2122
this,_,O,O,2122
research,_,O,O,2122
is,_,O,O,2122
to,_,O,O,2122
develop,_,O,O,2122
a,_,O,O,2122
preliminary,_,O,O,2122
definition,_,O,O,2122
of,_,O,O,2122
responsible,_,O,B-THE,2122
management,_,O,I-THE,2122
",",_,O,O,2122
exploring,_,O,O,2122
the,_,O,O,2122
use,_,O,O,2122
of,_,O,O,2122
the,_,O,O,2122
term,_,O,O,2122
in,_,O,O,2122
literature,_,O,O,2122
and,_,O,O,2122
practice,_,O,O,2122
.,_,O,O,2122
Its,_,O,O,2122
objective,_,O,O,2122
is,_,O,O,2122
to,_,O,O,2122
define,_,O,O,2122
the,_,O,O,2122
main,_,O,O,2122
characteristics,_,O,O,2122
of,_,O,O,2122
responsible,_,O,B-THE,2122
management,_,O,I-THE,2122
aimed,_,O,O,2122
at,_,O,O,2122
creating,_,O,O,2122
a,_,O,O,2122
platform,_,O,O,2122
for,_,O,O,2122
discussion,_,O,O,2122
so,_,O,O,2122
as,_,O,O,2122
to,_,O,O,2122
help,_,O,O,2122
organizations,_,O,O,2122
clarify,_,O,O,2122
their,_,O,O,2122
own,_,O,O,2122
vision,_,O,O,2122
